seed,dimension,epsilon,tau,family,objective,step,loss,device_used,cuda_available,gpu_name,training_device,evaluation_device,eval_batch_size,gpu_memory_allocated_mb,gpu_memory_reserved_mb
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1300,2.842477465268926,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1400,2.8089719157357234,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1500,2.8590391922767138,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1600,2.861920771400951,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1700,2.801885414429364,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1800,2.8246673593388483,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1900,2.8349494144148624,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,2000,2.847975951892733,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,2100,2.841588188721229,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,2200,2.844790989414723,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,2300,2.860072232492276,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,2400,2.881318659356058,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,2500,2.8518066627888152,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,2600,2.875841292329774,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,2700,2.8918133828566974,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,2800,2.811331693148721,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,2900,2.8569698127636274,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,3000,2.798813134498905,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,3100,2.846948042050336,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,3200,2.8480052165103067,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,3300,2.8169706851740486,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,3400,2.8349063338629605,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,3500,2.8513156327593965,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,3600,2.8155599697838865,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,3700,2.8144491937719627,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,3800,2.869051955364389,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,3900,2.8308339731786134,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,4000,2.837890596939684,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,4100,2.8367900924002676,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,4200,2.848695444541448,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,4300,2.831670077050205,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,4400,2.827762703947453,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,4500,2.855607815612755,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,4600,2.821606205768047,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,4700,2.825214440989087,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,4800,2.887268431446481,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,4900,2.812170206802616,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,5000,2.869553381473658,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1,2.892935752716535,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,100,2.858560888095128,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,200,2.8424013334322447,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,300,2.8560422528425464,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,400,2.842270238545253,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,500,2.8078204702885423,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,600,2.8394326836848016,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,700,2.8765628997985404,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,800,2.800379997887072,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,900,2.8320371713025096,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1000,2.842065605917732,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1100,2.8397062229837813,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1200,2.8079709867518274,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1300,2.825937750907509,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1400,2.8005487478986515,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1500,2.844184675831877,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1600,2.837365190503589,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1700,2.782788175083034,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1800,2.804371810891145,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,1900,2.8130230637527873,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,2000,2.8243616574181223,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,2100,2.824319628019519,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,2200,2.825128989584808,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,2300,2.8519166389248403,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,2400,2.8579094494436683,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,2500,2.827731793615081,cpu,False,,cpu,cpu,65536,0.0,0.0
