seed,dimension,epsilon,tau,family,objective,radius,q_inside_count,q_total_count,q_mass_reliability,device_used,cuda_available,gpu_name,training_device,evaluation_device,eval_batch_size,gpu_memory_allocated_mb,gpu_memory_reserved_mb
1,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.07071067811865477,5674,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.10606601717798216,11083,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.14142135623730953,16394,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.2121320343559643,23524,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.28284271247461906,26330,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian,exclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian,exclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.0790569415042095,24,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.11858541225631425,399,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,1428,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,2523,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,2556,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian,inclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian,inclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.0790569415042095,18,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.11858541225631425,364,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,1370,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,2502,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,2541,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian,exclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian,exclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,24,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,396,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,1436,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.474341649025257,2530,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.632455532033676,2562,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian,inclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian,inclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,20,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,380,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,1385,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.474341649025257,2504,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.632455532033676,2541,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian,exclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian,exclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.0790569415042095,118,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.11858541225631425,1992,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,7197,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,12787,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,12956,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian,inclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian,inclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.0790569415042095,133,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.11858541225631425,1993,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,7415,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,13222,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,13412,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian,exclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian,exclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,124,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,1989,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,7252,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.474341649025257,12828,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.632455532033676,12993,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian,inclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian,inclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,131,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,2045,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,7476,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.474341649025257,13227,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.632455532033676,13412,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian,exclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian,exclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.0790569415042095,250,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.11858541225631425,3950,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,14512,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,25687,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,26036,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian,inclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian,inclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.0790569415042095,260,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.11858541225631425,4017,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,14663,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,25687,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,26032,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian,exclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian,exclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,255,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,3959,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,14588,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.474341649025257,25767,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.632455532033676,26114,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian,inclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian,inclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,261,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,4036,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,14753,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.474341649025257,25703,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
1,10,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.632455532033676,26032,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian,exclusive_kl,0.03535533905932738,18,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian,exclusive_kl,0.05303300858899108,38,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian,exclusive_kl,0.07071067811865477,70,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian,exclusive_kl,0.10606601717798216,156,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian,exclusive_kl,0.14142135623730953,283,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.03535533905932738,594,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.05303300858899108,1153,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.07071067811865477,1699,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.10606601717798216,2474,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.14142135623730953,2821,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian,inclusive_kl,0.03535533905932738,19,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian,inclusive_kl,0.05303300858899108,45,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian,inclusive_kl,0.07071067811865477,73,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian,inclusive_kl,0.10606601717798216,166,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian,inclusive_kl,0.14142135623730953,298,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.03535533905932738,558,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.05303300858899108,1086,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.07071067811865477,1624,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.10606601717798216,2386,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.14142135623730953,2758,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian,exclusive_kl,0.07071067811865477,73,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian,exclusive_kl,0.10606601717798216,155,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian,exclusive_kl,0.14142135623730953,285,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian,exclusive_kl,0.2121320343559643,647,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian,exclusive_kl,0.28284271247461906,1151,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.07071067811865477,645,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.10606601717798216,1278,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.14142135623730953,1921,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.2121320343559643,2955,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.28284271247461906,3689,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian,inclusive_kl,0.07071067811865477,73,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian,inclusive_kl,0.10606601717798216,167,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian,inclusive_kl,0.14142135623730953,298,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian,inclusive_kl,0.2121320343559643,682,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian,inclusive_kl,0.28284271247461906,1206,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.07071067811865477,617,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.10606601717798216,1215,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.14142135623730953,1846,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.2121320343559643,2873,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.28284271247461906,3624,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian,exclusive_kl,0.03535533905932738,19,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian,exclusive_kl,0.05303300858899108,38,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian,exclusive_kl,0.07071067811865477,70,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian,exclusive_kl,0.10606601717798216,160,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian,exclusive_kl,0.14142135623730953,289,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.03535533905932738,2903,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.05303300858899108,5630,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.07071067811865477,8234,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.10606601717798216,11701,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.14142135623730953,12914,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian,inclusive_kl,0.03535533905932738,20,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian,inclusive_kl,0.05303300858899108,52,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian,inclusive_kl,0.07071067811865477,91,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian,inclusive_kl,0.10606601717798216,207,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
